protocol,ra_mode,window_setting,covariance_estimator,bank_seed,aggregation,subject,session_train,session_test,method,accuracy,balanced_accuracy,classifier_or_pooled_measure_fitting_time_seconds,inference_time_seconds,amortized_inference_seconds_per_trial,fold_id,n_train_trials,n_test_trials,transductive_calibration
loso,no_ra,W1,oas_trace_eps1e-6,,trial_tangent,8,all,all,B1,0.4461805555555556,0.4461805555555555,3.5367204870563,0.05125746806152165,8.898865982903064e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,airm_nearest_class_mean,8,all,all,B2,0.4461805555555556,0.4461805555555556,2.747546839993447,0.18138748710043728,0.0003149088317715925,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,mean_decision_score,8,all,all,B3,0.5451388888888888,0.5451388888888888,24.88532309886068,0.4143923290539533,0.00071943112682978,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,majority_vote_secondary,8,all,all,B3_majority,0.5590277777777778,0.5590277777777778,0.0,0.0,0.0,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,mean_window_log_svec,8,all,all,B4,0.5520833333333334,0.5520833333333334,0.09718953096307814,0.001491545932367444,2.5894894659157016e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,0.0,mean_std_projection_moments,8,all,all,B5,0.5850694444444444,0.5850694444444444,0.17014946602284908,0.002568600932136178,4.459376618291975e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,0.0,exact_sorted_order_statistics,8,all,all,P2,0.5173611111111112,0.5173611111111112,1.8226857148110867,0.006182922050356865,1.0734239670758447e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,0.0,pooled_class_measure,8,all,all,P1,0.5954861111111112,0.5954861111111112,0.06574660213664174,11.969090555096045,0.020779671102597302,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,1.0,mean_std_projection_moments,8,all,all,B5,0.5954861111111112,0.595486111111111,0.15844037290662527,0.0027576179709285498,4.787531199528732e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,1.0,exact_sorted_order_statistics,8,all,all,P2,0.515625,0.515625,1.8866285688709468,0.0059420340694487095,1.0316031370570676e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,1.0,pooled_class_measure,8,all,all,P1,0.6059027777777778,0.6059027777777778,0.06129746092483401,10.188799346098676,0.017688887753643537,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,2.0,mean_std_projection_moments,8,all,all,B5,0.6440972222222222,0.6440972222222222,0.15792245790362358,0.002769279992207885,4.8077777642498e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,2.0,exact_sorted_order_statistics,8,all,all,P2,0.5902777777777778,0.5902777777777778,1.7910829570610076,0.006286779884248972,1.0914548410154464e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,2.0,pooled_class_measure,8,all,all,P1,0.4652777777777778,0.4652777777777778,0.06346375914290547,11.038095240015537,0.01916335979169364,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,3.0,mean_std_projection_moments,8,all,all,B5,0.5902777777777778,0.5902777777777778,0.16099917306564748,0.0028029060922563076,4.866156410167201e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,3.0,exact_sorted_order_statistics,8,all,all,P2,0.546875,0.546875,1.6926342090591788,0.005766289075836539,1.0010918534438437e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,3.0,pooled_class_measure,8,all,all,P1,0.5416666666666666,0.5416666666666667,0.07569503202103078,10.406265468103811,0.018066433104346896,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,4.0,mean_std_projection_moments,8,all,all,B5,0.6128472222222222,0.6128472222222222,0.1553563771303743,0.0024539309088140726,4.2602967166910985e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,4.0,exact_sorted_order_statistics,8,all,all,P2,0.5572916666666666,0.5572916666666666,1.8255792090203613,0.006681706057861447,1.160018412823168e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,4.0,pooled_class_measure,8,all,all,P1,0.5121527777777778,0.5121527777777778,0.0790678879711777,11.096876787953079,0.01926541109019632,0,4608,576,False
