protocol,ra_mode,window_setting,covariance_estimator,bank_seed,aggregation,subject,session_train,session_test,method,accuracy,balanced_accuracy,classifier_or_pooled_measure_fitting_time_seconds,inference_time_seconds,amortized_inference_seconds_per_trial,fold_id,n_train_trials,n_test_trials,transductive_calibration
loso,subject_ra,W1,oas_trace_eps1e-6,,trial_tangent,6,all,all,B1,0.3888888888888889,0.38888888888888884,3.698653985047713,0.04775922209955752,8.291531614506514e-05,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,,airm_nearest_class_mean,6,all,all,B2,0.3333333333333333,0.33333333333333337,2.7233531470410526,0.1828208090737462,0.00031739723797525384,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,,mean_decision_score,6,all,all,B3,0.4201388888888889,0.42013888888888884,25.451831151964143,0.42759680305607617,0.0007423555608612434,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,,majority_vote_secondary,6,all,all,B3_majority,0.3940972222222222,0.39409722222222227,0.0,0.0,0.0,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,,mean_window_log_svec,6,all,all,B4,0.4114583333333333,0.41145833333333337,0.10387331899255514,0.0017373620066791773,3.0162534838180163e-06,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,0.0,mean_std_projection_moments,6,all,all,B5,0.4149305555555556,0.4149305555555556,0.16654603299684823,0.002520462032407522,4.3758021395963924e-06,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,0.0,exact_sorted_order_statistics,6,all,all,P2,0.3680555555555556,0.3680555555555556,1.84235531790182,0.007212690077722073,1.2522031384934155e-05,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,0.0,pooled_class_measure,6,all,all,P1,0.3663194444444444,0.3663194444444445,0.0778675340116024,12.124254967086017,0.021049053762302112,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,1.0,mean_std_projection_moments,6,all,all,B5,0.4253472222222222,0.4253472222222222,0.16600148379802704,0.00233168201521039,4.048059054184705e-06,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,1.0,exact_sorted_order_statistics,6,all,all,P2,0.4184027777777778,0.4184027777777778,1.7976578930392861,0.006551263155415654,1.1373720755929955e-05,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,1.0,pooled_class_measure,6,all,all,P1,0.3663194444444444,0.3663194444444445,0.06575374794192612,10.44761181389913,0.01813821495468599,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,2.0,mean_std_projection_moments,6,all,all,B5,0.4166666666666667,0.41666666666666663,0.15911617991514504,0.0021971240639686584,3.8144514999455878e-06,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,2.0,exact_sorted_order_statistics,6,all,all,P2,0.3958333333333333,0.3958333333333333,1.7333177488762885,0.006678315810859203,1.1594298282741673e-05,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,2.0,pooled_class_measure,6,all,all,P1,0.3541666666666667,0.35416666666666663,0.0851935378741473,10.87722936202772,0.018884078753520345,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,3.0,mean_std_projection_moments,6,all,all,B5,0.4131944444444444,0.4131944444444444,0.15227337717078626,0.0024254750460386276,4.210894177150395e-06,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,3.0,exact_sorted_order_statistics,6,all,all,P2,0.3854166666666667,0.38541666666666663,1.7748647290281951,0.006386951077729464,1.1088456732169208e-05,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,3.0,pooled_class_measure,6,all,all,P1,0.3506944444444444,0.3506944444444445,0.06469994504004717,9.660354100866243,0.016771448091781674,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,4.0,mean_std_projection_moments,6,all,all,B5,0.4253472222222222,0.4253472222222222,0.1433815690688789,0.002390271984040737,4.149777750070724e-06,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,4.0,exact_sorted_order_statistics,6,all,all,P2,0.4114583333333333,0.4114583333333333,1.7966550111304969,0.006556566106155515,1.1382927267631101e-05,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,4.0,pooled_class_measure,6,all,all,P1,0.3767361111111111,0.3767361111111111,0.07393178902566433,10.854032443836331,0.01884380632610474,0,4608,576,True
