protocol,ra_mode,window_setting,covariance_estimator,bank_seed,aggregation,subject,session_train,session_test,method,accuracy,balanced_accuracy,classifier_or_pooled_measure_fitting_time_seconds,inference_time_seconds,amortized_inference_seconds_per_trial,fold_id,n_train_trials,n_test_trials,transductive_calibration
loso,no_ra,W2,oas_trace_eps1e-6,,trial_tangent,2,all,all,B1,0.2916666666666667,0.29166666666666663,3.410062967799604,0.04571031196974218,7.935818050302462e-05,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,,airm_nearest_class_mean,2,all,all,B2,0.2517361111111111,0.2517361111111111,2.711276717018336,0.1819537291303277,0.00031589189085126336,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,,mean_decision_score,2,all,all,B3,0.2673611111111111,0.2673611111111111,13.242547597037628,0.2005548388697207,0.00034818548414882063,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,,majority_vote_secondary,2,all,all,B3_majority,0.2725694444444444,0.2725694444444444,0.0,0.0,0.0,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,,mean_window_log_svec,2,all,all,B4,0.2934027777777778,0.29340277777777773,0.08425562200136483,0.0011472071055322886,1.991679002660223e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,,ordered_nonoverlap,2,all,all,ordered_control,0.3177083333333333,0.3177083333333333,14.168775236001238,0.2170963380485773,0.00037690336466766894,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,0.0,mean_std_projection_moments,2,all,all,B5,0.2795138888888889,0.2795138888888889,0.1606859159655869,0.002418635878711939,4.199020622763783e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,0.0,exact_sorted_order_statistics,2,all,all,P2,0.2847222222222222,0.2847222222222222,0.5202557239681482,0.005240947939455509,9.098867950443593e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,0.0,pooled_class_measure,2,all,all,P1,0.2586805555555556,0.2586805555555556,0.04304938996210694,7.103559084003791,0.012332567854173249,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,1.0,mean_std_projection_moments,2,all,all,B5,0.28125,0.28125,0.1777669379953295,0.0025748219341039658,4.4701769689304965e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,1.0,exact_sorted_order_statistics,2,all,all,P2,0.2760416666666667,0.27604166666666663,0.5247407988645136,0.005252094008028507,9.118218763938381e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,1.0,pooled_class_measure,2,all,all,P1,0.2621527777777778,0.2621527777777778,0.04097703914158046,7.253019477939233,0.012592047704755614,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,2.0,mean_std_projection_moments,2,all,all,B5,0.2690972222222222,0.2690972222222222,0.17580027505755424,0.002951862057670951,5.1247605167898455e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,2.0,exact_sorted_order_statistics,2,all,all,P2,0.2725694444444444,0.2725694444444445,0.5483186529017985,0.0042960550636053085,7.458428929870327e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,2.0,pooled_class_measure,2,all,all,P1,0.2760416666666667,0.27604166666666663,0.046920357970520854,7.26984612387605,0.012621260631729254,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,3.0,mean_std_projection_moments,2,all,all,B5,0.2916666666666667,0.2916666666666667,0.18563043209724128,0.0027106511406600475,4.7059915636459155e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,3.0,exact_sorted_order_statistics,2,all,all,P2,0.2847222222222222,0.2847222222222222,0.5056981749366969,0.0041253839153796434,7.162124853089659e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,3.0,pooled_class_measure,2,all,all,P1,0.2638888888888889,0.2638888888888889,0.039307048078626394,7.534004482906312,0.013079868893934568,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,4.0,mean_std_projection_moments,2,all,all,B5,0.2986111111111111,0.29861111111111116,0.175334386061877,0.0027122939936816692,4.708843739030675e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,4.0,exact_sorted_order_statistics,2,all,all,P2,0.28125,0.28125,0.5266994850244373,0.004981542006134987,8.648510427317686e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,4.0,pooled_class_measure,2,all,all,P1,0.2621527777777778,0.2621527777777778,0.048705585999414325,6.900347627000883,0.011979770185765423,0,4608,576,False
