protocol,ra_mode,window_setting,covariance_estimator,bank_seed,aggregation,subject,session_train,session_test,method,accuracy,balanced_accuracy,classifier_or_pooled_measure_fitting_time_seconds,inference_time_seconds,amortized_inference_seconds_per_trial,fold_id,n_train_trials,n_test_trials,transductive_calibration
loso,subject_ra,W1,oas_trace_eps1e-6,,trial_tangent,7,all,all,B1,0.4357638888888889,0.43576388888888884,3.44013086007908,0.04987657302990556,8.659127262136381e-05,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,,airm_nearest_class_mean,7,all,all,B2,0.6284722222222222,0.6284722222222222,2.9961231891065836,0.22234714613296092,0.0003860193509252794,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,,mean_decision_score,7,all,all,B3,0.4809027777777778,0.4809027777777778,25.35856006317772,0.3961374319624156,0.0006877385971569715,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,,majority_vote_secondary,7,all,all,B3_majority,0.4461805555555556,0.4461805555555556,0.0,0.0,0.0,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,,mean_window_log_svec,7,all,all,B4,0.4201388888888889,0.4201388888888889,0.092454066965729,0.0013854200951755047,2.405243220790807e-06,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,0.0,mean_std_projection_moments,7,all,all,B5,0.4340277777777778,0.4340277777777778,0.13906261301599443,0.002049302915111184,3.557817560956917e-06,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,0.0,exact_sorted_order_statistics,7,all,all,P2,0.3819444444444444,0.3819444444444444,1.7220470060128719,0.006214390974491835,1.078887321960388e-05,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,0.0,pooled_class_measure,7,all,all,P1,0.5920138888888888,0.592013888888889,0.06710434914566576,10.789444898953661,0.01873167517179455,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,1.0,mean_std_projection_moments,7,all,all,B5,0.4253472222222222,0.4253472222222222,0.1522077249828726,0.0024038380943238735,4.173330024867836e-06,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,1.0,exact_sorted_order_statistics,7,all,all,P2,0.3958333333333333,0.3958333333333333,1.6844567239750177,0.006626182002946734,1.1503788199560302e-05,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,1.0,pooled_class_measure,7,all,all,P1,0.5711805555555556,0.5711805555555556,0.0622374911326915,10.450379129033536,0.01814301932123878,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,2.0,mean_std_projection_moments,7,all,all,B5,0.4357638888888889,0.4357638888888889,0.14078288502059877,0.0020843951497226954,3.6187415793796795e-06,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,2.0,exact_sorted_order_statistics,7,all,all,P2,0.375,0.375,1.6996757800225168,0.007098601898178458,1.2323961628782046e-05,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,2.0,pooled_class_measure,7,all,all,P1,0.5104166666666666,0.5104166666666666,0.0826612189412117,12.22175075020641,0.021218317274663907,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,3.0,mean_std_projection_moments,7,all,all,B5,0.4322916666666667,0.43229166666666663,0.15623306902125478,0.0020554529037326574,3.5684946245358637e-06,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,3.0,exact_sorted_order_statistics,7,all,all,P2,0.4253472222222222,0.4253472222222222,1.692306859884411,0.006532700965180993,1.1341494731217002e-05,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,3.0,pooled_class_measure,7,all,all,P1,0.6197916666666666,0.6197916666666666,0.07498101517558098,10.180393883958459,0.01767429493742788,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,4.0,mean_std_projection_moments,7,all,all,B5,0.4027777777777778,0.4027777777777778,0.15839876793324947,0.0022603701800107956,3.924253784740965e-06,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,4.0,exact_sorted_order_statistics,7,all,all,P2,0.3940972222222222,0.3940972222222222,1.7385588099714369,0.0073493539821356535,1.2759295107874399e-05,0,4608,576,True
loso,subject_ra,W1,oas_trace_eps1e-6,4.0,pooled_class_measure,7,all,all,P1,0.5711805555555556,0.5711805555555556,0.07221410982310772,10.845381215913221,0.018828786833182676,0,4608,576,True
