protocol,ra_mode,window_setting,covariance_estimator,bank_seed,aggregation,subject,session_train,session_test,method,accuracy,balanced_accuracy,classifier_or_pooled_measure_fitting_time_seconds,inference_time_seconds,amortized_inference_seconds_per_trial,fold_id,n_train_trials,n_test_trials,transductive_calibration
loso,no_ra,W2,oas_trace_eps1e-6,,trial_tangent,6,all,all,B1,0.2708333333333333,0.2708333333333333,3.4503892881330103,0.04748007981106639,8.243069411643471e-05,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,,airm_nearest_class_mean,6,all,all,B2,0.22743055555555555,0.22743055555555555,2.895788338035345,0.18951133196242154,0.00032901272910142626,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,,mean_decision_score,6,all,all,B3,0.2864583333333333,0.28645833333333337,13.414200612809509,0.23378348490223289,0.0004058741057330432,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,,majority_vote_secondary,6,all,all,B3_majority,0.3125,0.3125,0.0,0.0,0.0,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,,mean_window_log_svec,6,all,all,B4,0.28125,0.28125,0.10230437899008393,0.0013786240015178919,2.3934444470796734e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,,ordered_nonoverlap,6,all,all,ordered_control,0.3072916666666667,0.30729166666666663,14.466554304817691,0.20993527909740806,0.0003644709706552223,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,0.0,mean_std_projection_moments,6,all,all,B5,0.2743055555555556,0.2743055555555556,0.15103136887773871,0.0024075168184936047,4.179716698773619e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,0.0,exact_sorted_order_statistics,6,all,all,P2,0.25,0.25,0.48526661400683224,0.004763951990753412,8.270749983946896e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,0.0,pooled_class_measure,6,all,all,P1,0.234375,0.234375,0.04029011516831815,6.260392664000392,0.01086873726388957,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,1.0,mean_std_projection_moments,6,all,all,B5,0.2760416666666667,0.27604166666666663,0.16008723597042263,0.002443094039335847,4.24148270718029e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,1.0,exact_sorted_order_statistics,6,all,all,P2,0.2829861111111111,0.2829861111111111,0.5094128169585019,0.0038053139578551054,6.606447843498447e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,1.0,pooled_class_measure,6,all,all,P1,0.22916666666666666,0.22916666666666666,0.046449786983430386,5.94685493898578,0.0103244009357392,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,2.0,mean_std_projection_moments,6,all,all,B5,0.2881944444444444,0.2881944444444444,0.15982982493005693,0.002373357070609927,4.120411580920012e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,2.0,exact_sorted_order_statistics,6,all,all,P2,0.2795138888888889,0.2795138888888889,0.48031298094429076,0.004124571103602648,7.160713721532375e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,2.0,pooled_class_measure,6,all,all,P1,0.24479166666666666,0.24479166666666669,0.03904089005663991,6.16073442902416,0.010695719494833611,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,3.0,mean_std_projection_moments,6,all,all,B5,0.2951388888888889,0.2951388888888889,0.17355735413730145,0.0024558978620916605,4.263711566131355e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,3.0,exact_sorted_order_statistics,6,all,all,P2,0.2760416666666667,0.27604166666666663,0.5021466170437634,0.004342830972746015,7.539637105461831e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,3.0,pooled_class_measure,6,all,all,P1,0.22395833333333334,0.22395833333333334,0.04200296103954315,6.746685015968978,0.011712994819390588,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,4.0,mean_std_projection_moments,6,all,all,B5,0.2777777777777778,0.2777777777777778,0.16075569298118353,0.0026441500522196293,4.590538285103523e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,4.0,exact_sorted_order_statistics,6,all,all,P2,0.2725694444444444,0.2725694444444444,0.5213399480562657,0.00510939909145236,8.870484533771458e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,4.0,pooled_class_measure,6,all,all,P1,0.2309027777777778,0.2309027777777778,0.04762010811828077,6.241045336006209,0.010835148152788557,0,4608,576,False
