protocol,ra_mode,window_setting,covariance_estimator,bank_seed,aggregation,subject,session_train,session_test,method,accuracy,balanced_accuracy,classifier_or_pooled_measure_fitting_time_seconds,inference_time_seconds,amortized_inference_seconds_per_trial,fold_id,n_train_trials,n_test_trials,transductive_calibration
loso,no_ra,W1,oas_trace_eps1e-6,,trial_tangent,4,all,all,B1,0.3420138888888889,0.34201388888888895,3.6580114599782974,0.04640068509615958,8.055674495861038e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,airm_nearest_class_mean,4,all,all,B2,0.3472222222222222,0.3472222222222222,2.839286037022248,0.22043678094632924,0.00038270274469848827,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,mean_decision_score,4,all,all,B3,0.3645833333333333,0.3645833333333333,23.977008039830253,0.3917854488827288,0.0006801830709769598,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,majority_vote_secondary,4,all,all,B3_majority,0.3732638888888889,0.3732638888888889,0.0,0.0,0.0,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,mean_window_log_svec,4,all,all,B4,0.3524305555555556,0.3524305555555555,0.09351067594252527,0.0015050750225782394,2.612977469753888e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,0.0,mean_std_projection_moments,4,all,all,B5,0.3697916666666667,0.3697916666666667,0.1483183610253036,0.0024087619967758656,4.181878466624767e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,0.0,exact_sorted_order_statistics,4,all,all,P2,0.3576388888888889,0.3576388888888889,1.7401931339409202,0.007070885039865971,1.2275842083100644e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,0.0,pooled_class_measure,4,all,all,P1,0.3194444444444444,0.3194444444444444,0.07775601581670344,12.62195341102779,0.021913113560812134,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,1.0,mean_std_projection_moments,4,all,all,B5,0.3871527777777778,0.38715277777777773,0.17923741205595434,0.002802663017064333,4.8657344046255784e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,1.0,exact_sorted_order_statistics,4,all,all,P2,0.3541666666666667,0.3541666666666667,1.9393015829846263,0.008375936886295676,1.4541557094263328e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,1.0,pooled_class_measure,4,all,all,P1,0.3315972222222222,0.3315972222222222,0.06974676600657403,12.242840996943414,0.021254932286360093,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,2.0,mean_std_projection_moments,4,all,all,B5,0.3472222222222222,0.34722222222222227,0.1649532460141927,0.002698034979403019,4.684088505908019e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,2.0,exact_sorted_order_statistics,4,all,all,P2,0.3802083333333333,0.38020833333333337,1.764906032010913,0.00673715490847826,1.1696449493885868e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,2.0,pooled_class_measure,4,all,all,P1,0.375,0.375,0.06963291694410145,11.681567715015262,0.02028049950523483,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,3.0,mean_std_projection_moments,4,all,all,B5,0.375,0.37500000000000006,0.16021506511606276,0.0024795150384306908,4.304713608386616e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,3.0,exact_sorted_order_statistics,4,all,all,P2,0.3680555555555556,0.3680555555555556,1.8287874949164689,0.0060768648982048035,1.055011267049445e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,3.0,pooled_class_measure,4,all,all,P1,0.3177083333333333,0.3177083333333333,0.06833363207988441,9.218577056890354,0.016004474057101307,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,4.0,mean_std_projection_moments,4,all,all,B5,0.3715277777777778,0.37152777777777773,0.14675313304178417,0.0021718209609389305,3.770522501630088e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,4.0,exact_sorted_order_statistics,4,all,all,P2,0.3802083333333333,0.3802083333333333,1.6993912081234157,0.006516451947391033,1.131328463088721e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,4.0,pooled_class_measure,4,all,all,P1,0.2760416666666667,0.2760416666666667,0.06290531111881137,9.800869656028226,0.017015398708382336,0,4608,576,False
