protocol,ra_mode,window_setting,covariance_estimator,bank_seed,aggregation,subject,session_train,session_test,method,accuracy,balanced_accuracy,classifier_or_pooled_measure_fitting_time_seconds,inference_time_seconds,amortized_inference_seconds_per_trial,fold_id,n_train_trials,n_test_trials,transductive_calibration
loso,no_ra,W1,oas_trace_eps1e-6,,trial_tangent,7,all,all,B1,0.3454861111111111,0.3454861111111111,3.6349463660735637,0.0512667337898165,8.900474616287586e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,airm_nearest_class_mean,7,all,all,B2,0.5711805555555556,0.5711805555555556,3.0829867678694427,0.20242482889443636,0.00035143199460839643,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,mean_decision_score,7,all,all,B3,0.3559027777777778,0.3559027777777778,25.19482363993302,0.3902294230647385,0.000677481637265171,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,majority_vote_secondary,7,all,all,B3_majority,0.3472222222222222,0.3472222222222222,0.0,0.0,0.0,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,mean_window_log_svec,7,all,all,B4,0.3038194444444444,0.3038194444444444,0.09927809401415288,0.0014466869179159403,2.511609232492952e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,0.0,mean_std_projection_moments,7,all,all,B5,0.3263888888888889,0.32638888888888884,0.14703990193083882,0.0024407550226897,4.237421914391841e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,0.0,exact_sorted_order_statistics,7,all,all,P2,0.3072916666666667,0.3072916666666667,1.772655053064227,0.006425508996471763,1.1155397563319033e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,0.0,pooled_class_measure,7,all,all,P1,0.4357638888888889,0.4357638888888889,0.06642785505391657,10.926921932026744,0.01897035057643532,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,1.0,mean_std_projection_moments,7,all,all,B5,0.3090277777777778,0.3090277777777778,0.14620463689789176,0.0020034790504723787,3.4782622404034355e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,1.0,exact_sorted_order_statistics,7,all,all,P2,0.2864583333333333,0.2864583333333333,1.764445424079895,0.006385614164173603,1.1086135701690284e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,1.0,pooled_class_measure,7,all,all,P1,0.4774305555555556,0.4774305555555556,0.06350295385345817,9.63131574401632,0.01672103427780611,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,2.0,mean_std_projection_moments,7,all,all,B5,0.3194444444444444,0.3194444444444444,0.14587772311642766,0.0020655859261751175,3.5860866773873568e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,2.0,exact_sorted_order_statistics,7,all,all,P2,0.3350694444444444,0.3350694444444444,1.6887401000130922,0.006103460909798741,1.0596286301733926e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,2.0,pooled_class_measure,7,all,all,P1,0.4375,0.4375,0.06659462302923203,10.816251907963306,0.01877821511799185,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,3.0,mean_std_projection_moments,7,all,all,B5,0.2847222222222222,0.2847222222222222,0.13223984418436885,0.0019058980979025364,3.3088508644141257e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,3.0,exact_sorted_order_statistics,7,all,all,P2,0.2881944444444444,0.2881944444444444,1.7330807449761778,0.006264433963224292,1.0875753408375507e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,3.0,pooled_class_measure,7,all,all,P1,0.5486111111111112,0.5486111111111112,0.06989935110323131,10.427035137079656,0.018102491557429958,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,4.0,mean_std_projection_moments,7,all,all,B5,0.2829861111111111,0.2829861111111111,0.14795114286243916,0.0019885620567947626,3.4523646819353517e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,4.0,exact_sorted_order_statistics,7,all,all,P2,0.2986111111111111,0.2986111111111111,1.7713188249617815,0.0077309871558099985,1.3421852701059026e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,4.0,pooled_class_measure,7,all,all,P1,0.4409722222222222,0.44097222222222227,0.07335129892453551,12.059191070962697,0.02093609560931024,0,4608,576,False
