protocol,ra_mode,window_setting,covariance_estimator,bank_seed,aggregation,subject,session_train,session_test,method,accuracy,balanced_accuracy,classifier_or_pooled_measure_fitting_time_seconds,inference_time_seconds,amortized_inference_seconds_per_trial,fold_id,n_train_trials,n_test_trials,transductive_calibration
loso,no_ra,W1,oas_trace_eps1e-6,,trial_tangent,5,all,all,B1,0.2569444444444444,0.2569444444444445,3.685588730033487,0.05182563094422221,8.9975053722608e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,airm_nearest_class_mean,5,all,all,B2,0.25,0.25,2.997249161126092,0.19971731398254633,0.0003467314478863652,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,mean_decision_score,5,all,all,B3,0.2569444444444444,0.2569444444444445,25.17563109495677,0.3847488861065358,0.0006679668161571802,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,majority_vote_secondary,5,all,all,B3_majority,0.2673611111111111,0.2673611111111111,0.0,0.0,0.0,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,mean_window_log_svec,5,all,all,B4,0.2569444444444444,0.2569444444444445,0.09029106399975717,0.0011849980801343918,2.0572883335666525e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,0.0,mean_std_projection_moments,5,all,all,B5,0.2586805555555556,0.2586805555555556,0.13400560594163835,0.0021840559784322977,3.7917638514449613e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,0.0,exact_sorted_order_statistics,5,all,all,P2,0.2743055555555556,0.2743055555555556,1.7255764880683273,0.006044865120202303,1.049455750035122e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,0.0,pooled_class_measure,5,all,all,P1,0.25,0.25,0.06526834308169782,9.429251310881227,0.01637022797027991,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,1.0,mean_std_projection_moments,5,all,all,B5,0.25,0.25,0.1396996460389346,0.0024273451417684555,4.214140871125791e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,1.0,exact_sorted_order_statistics,5,all,all,P2,0.2534722222222222,0.2534722222222222,1.6769943439867347,0.006559466943144798,1.1387963442959719e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,1.0,pooled_class_measure,5,all,all,P1,0.25,0.25,0.07177233207039535,9.440606861142442,0.016389942467261182,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,2.0,mean_std_projection_moments,5,all,all,B5,0.2552083333333333,0.2552083333333333,0.13536450499668717,0.0020216170232743025,3.5097517765178863e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,2.0,exact_sorted_order_statistics,5,all,all,P2,0.2586805555555556,0.2586805555555556,1.6708970319014043,0.005916598020121455,1.027187156271086e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,2.0,pooled_class_measure,5,all,all,P1,0.25,0.25,0.06270309584215283,10.501404237002134,0.018231604578128707,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,3.0,mean_std_projection_moments,5,all,all,B5,0.2569444444444444,0.2569444444444444,0.16856725420802832,0.0026942759286612272,4.677562376147964e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,3.0,exact_sorted_order_statistics,5,all,all,P2,0.2673611111111111,0.2673611111111111,1.8793907219078392,0.008901254972442985,1.545356766049129e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,3.0,pooled_class_measure,5,all,all,P1,0.2517361111111111,0.2517361111111111,0.08214148203842342,11.224640582920983,0.019487223234237818,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,4.0,mean_std_projection_moments,5,all,all,B5,0.2534722222222222,0.2534722222222222,0.1604643939062953,0.002442021854221821,4.239621274690661e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,4.0,exact_sorted_order_statistics,5,all,all,P2,0.2482638888888889,0.2482638888888889,1.823259366909042,0.007844737032428384,1.3619335125743722e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,4.0,pooled_class_measure,5,all,all,P1,0.2517361111111111,0.2517361111111111,0.07344010914675891,12.134935850976035,0.021067596963500062,0,4608,576,False
