protocol,ra_mode,window_setting,covariance_estimator,bank_seed,aggregation,subject,session_train,session_test,method,accuracy,balanced_accuracy,classifier_or_pooled_measure_fitting_time_seconds,inference_time_seconds,amortized_inference_seconds_per_trial,fold_id,n_train_trials,n_test_trials,transductive_calibration
loso,no_ra,W1,oas_trace_eps1e-6,,trial_tangent,2,all,all,B1,0.2916666666666667,0.29166666666666663,3.3385548510123044,0.04751974903047085,8.249956428901189e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,airm_nearest_class_mean,2,all,all,B2,0.2517361111111111,0.2517361111111111,2.57277551619336,0.1712572278920561,0.0002973215762014863,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,mean_decision_score,2,all,all,B3,0.2517361111111111,0.2517361111111111,22.785585029050708,0.3490271340124309,0.000605949885438248,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,majority_vote_secondary,2,all,all,B3_majority,0.2690972222222222,0.2690972222222222,0.0,0.0,0.0,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,,mean_window_log_svec,2,all,all,B4,0.2777777777777778,0.27777777777777773,0.09005453903228045,0.0011548700276762247,2.0049826869378903e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,0.0,mean_std_projection_moments,2,all,all,B5,0.3125,0.3125,0.14270490198396146,0.002057222882285714,3.5715675039682537e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,0.0,exact_sorted_order_statistics,2,all,all,P2,0.3003472222222222,0.3003472222222222,1.7135393519420177,0.007223078981041908,1.254006767541998e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,0.0,pooled_class_measure,2,all,all,P1,0.265625,0.265625,0.07499533914960921,12.147378517081961,0.021089198814378405,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,1.0,mean_std_projection_moments,2,all,all,B5,0.2638888888888889,0.2638888888888889,0.16550876596011221,0.002622030908241868,4.552136993475466e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,1.0,exact_sorted_order_statistics,2,all,all,P2,0.2881944444444444,0.2881944444444444,1.9073892349842936,0.009209402138367295,1.5988545379109888e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,1.0,pooled_class_measure,2,all,all,P1,0.2638888888888889,0.2638888888888889,0.07790185883641243,13.062397072091699,0.022677772694603644,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,2.0,mean_std_projection_moments,2,all,all,B5,0.2638888888888889,0.2638888888888889,0.17812194698490202,0.002766015939414501,4.8021110059279535e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,2.0,exact_sorted_order_statistics,2,all,all,P2,0.2725694444444444,0.2725694444444444,1.991582300979644,0.010062664048746228,1.7469902862406645e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,2.0,pooled_class_measure,2,all,all,P1,0.2795138888888889,0.2795138888888889,0.09540403191931546,13.22676262119785,0.02296312955069071,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,3.0,mean_std_projection_moments,2,all,all,B5,0.2725694444444444,0.2725694444444445,0.16159473708830774,0.002481795847415924,4.308673346208201e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,3.0,exact_sorted_order_statistics,2,all,all,P2,0.2517361111111111,0.2517361111111111,1.768890944076702,0.006640871055424213,1.1529290026778148e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,3.0,pooled_class_measure,2,all,all,P1,0.2708333333333333,0.2708333333333333,0.06616133498027921,10.36326718213968,0.017991783302325832,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,4.0,mean_std_projection_moments,2,all,all,B5,0.3038194444444444,0.3038194444444445,0.14736168296076357,0.0023625879548490047,4.101715199390634e-06,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,4.0,exact_sorted_order_statistics,2,all,all,P2,0.3055555555555556,0.3055555555555556,1.7427921830676496,0.006514752050861716,1.1310333421634925e-05,0,4608,576,False
loso,no_ra,W1,oas_trace_eps1e-6,4.0,pooled_class_measure,2,all,all,P1,0.2604166666666667,0.26041666666666663,0.06655702507123351,10.049833873985335,0.017447628253446763,0,4608,576,False
