protocol,ra_mode,window_setting,covariance_estimator,bank_seed,aggregation,subject,session_train,session_test,method,accuracy,balanced_accuracy,classifier_or_pooled_measure_fitting_time_seconds,inference_time_seconds,amortized_inference_seconds_per_trial,fold_id,n_train_trials,n_test_trials,transductive_calibration
loso,no_ra,W2,oas_trace_eps1e-6,,trial_tangent,3,all,all,B1,0.3958333333333333,0.39583333333333337,3.735460418043658,0.05432252399623394,9.430993749346171e-05,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,,airm_nearest_class_mean,3,all,all,B2,0.4895833333333333,0.48958333333333337,2.983814125182107,0.19684883207082748,0.0003417514445674088,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,,mean_decision_score,3,all,all,B3,0.5034722222222222,0.5034722222222222,14.624391274992377,0.236129469005391,0.00040994699480102607,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,,majority_vote_secondary,3,all,all,B3_majority,0.5260416666666666,0.5260416666666667,0.0,0.0,0.0,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,,mean_window_log_svec,3,all,all,B4,0.3368055555555556,0.3368055555555556,0.0945983708370477,0.0014141818974167109,2.455176905237345e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,,ordered_nonoverlap,3,all,all,ordered_control,0.4236111111111111,0.42361111111111105,15.264407626120374,0.22969664307311177,0.0003987788942241524,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,0.0,mean_std_projection_moments,3,all,all,B5,0.3559027777777778,0.3559027777777778,0.15011410904116929,0.0023092799820005894,4.00916663541769e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,0.0,exact_sorted_order_statistics,3,all,all,P2,0.3402777777777778,0.3402777777777778,0.5019353290554136,0.004599126987159252,7.984595463818146e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,0.0,pooled_class_measure,3,all,all,P1,0.3975694444444444,0.3975694444444444,0.04105242295190692,5.329959705006331,0.009253402265635991,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,1.0,mean_std_projection_moments,3,all,all,B5,0.4670138888888889,0.4670138888888889,0.15540333813987672,0.0023848770651966333,4.140411571521933e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,1.0,exact_sorted_order_statistics,3,all,all,P2,0.4322916666666667,0.43229166666666663,0.47790676611475646,0.003925092983990908,6.814397541650881e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,1.0,pooled_class_measure,3,all,all,P1,0.390625,0.39062500000000006,0.04408091586083174,5.5913155388552696,0.009707145032734843,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,2.0,mean_std_projection_moments,3,all,all,B5,0.3732638888888889,0.3732638888888889,0.14705355698242784,0.0021494650281965733,3.7317101183968284e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,2.0,exact_sorted_order_statistics,3,all,all,P2,0.3802083333333333,0.38020833333333337,0.46504677715711296,0.0037523850332945585,6.51455734946972e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,2.0,pooled_class_measure,3,all,all,P1,0.4079861111111111,0.40798611111111116,0.037565914914011955,5.679917192086577,0.00986096734737253,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,3.0,mean_std_projection_moments,3,all,all,B5,0.4166666666666667,0.4166666666666667,0.15773735102266073,0.0026286779902875423,4.563677066471428e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,3.0,exact_sorted_order_statistics,3,all,all,P2,0.3663194444444444,0.3663194444444444,0.5029995390214026,0.004374977899715304,7.595447742561292e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,3.0,pooled_class_measure,3,all,all,P1,0.4270833333333333,0.4270833333333333,0.03881542896851897,6.5182250298094,0.011316362898974653,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,4.0,mean_std_projection_moments,3,all,all,B5,0.4583333333333333,0.45833333333333337,0.17664715996943414,0.0027436348609626293,4.763254966949009e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,4.0,exact_sorted_order_statistics,3,all,all,P2,0.4461805555555556,0.4461805555555556,0.5340127919334918,0.0053168609738349915,9.230661412907972e-06,0,4608,576,False
loso,no_ra,W2,oas_trace_eps1e-6,4.0,pooled_class_measure,3,all,all,P1,0.4184027777777778,0.4184027777777778,0.04483809298835695,7.247383036883548,0.012582262216811715,0,4608,576,False
