protocol,ra_mode,window_setting,covariance_estimator,bank_seed,aggregation,subject,session_train,session_test,method,accuracy,balanced_accuracy,classifier_or_pooled_measure_fitting_time_seconds,inference_time_seconds,amortized_inference_seconds_per_trial,fold_id,n_train_trials,n_test_trials,transductive_calibration
loso,subject_ra,W2,oas_trace_eps1e-6,,trial_tangent,5,all,all,B1,0.3715277777777778,0.3715277777777778,3.355381438974291,0.04836589400656521,8.396856598362017e-05,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,,airm_nearest_class_mean,5,all,all,B2,0.3541666666666667,0.35416666666666663,2.6809618240222335,0.19305230886675417,0.000335160258449226,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,,mean_decision_score,5,all,all,B3,0.3055555555555556,0.3055555555555556,14.284400433069095,0.23011431097984314,0.00039950401211778325,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,,majority_vote_secondary,5,all,all,B3_majority,0.3003472222222222,0.3003472222222222,0.0,0.0,0.0,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,,mean_window_log_svec,5,all,all,B4,0.3003472222222222,0.3003472222222222,0.10337723605334759,0.0015322749968618155,2.6601996473295408e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,,ordered_nonoverlap,5,all,all,ordered_control,0.3385416666666667,0.33854166666666663,15.308833146002144,0.20771646103821695,0.00036061885596912663,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,0.0,mean_std_projection_moments,5,all,all,B5,0.3177083333333333,0.3177083333333333,0.15412676893174648,0.002324722008779645,4.0359757096868834e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,0.0,exact_sorted_order_statistics,5,all,all,P2,0.3090277777777778,0.3090277777777778,0.5179380329791456,0.0041913778986781836,7.2766977407607355e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,0.0,pooled_class_measure,5,all,all,P1,0.3107638888888889,0.31076388888888884,0.03974586399272084,6.288796472828835,0.010918049431994505,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,1.0,mean_std_projection_moments,5,all,all,B5,0.328125,0.328125,0.16169238998554647,0.002374886069446802,4.123066092789587e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,1.0,exact_sorted_order_statistics,5,all,all,P2,0.3472222222222222,0.34722222222222227,0.5226679390762001,0.004242226015776396,7.36497572183402e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,1.0,pooled_class_measure,5,all,all,P1,0.3003472222222222,0.3003472222222222,0.04049917100928724,6.2424532261211425,0.010837592406460317,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,2.0,mean_std_projection_moments,5,all,all,B5,0.3402777777777778,0.3402777777777778,0.14725431194528937,0.002382167149335146,4.1357068564846286e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,2.0,exact_sorted_order_statistics,5,all,all,P2,0.3315972222222222,0.3315972222222222,0.4823280649725348,0.004526924109086394,7.859243244941657e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,2.0,pooled_class_measure,5,all,all,P1,0.3125,0.3125,0.039868174120783806,6.188222781056538,0.010743442328223156,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,3.0,mean_std_projection_moments,5,all,all,B5,0.3246527777777778,0.3246527777777778,0.15322558698244393,0.0026627981569617987,4.622913466947567e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,3.0,exact_sorted_order_statistics,5,all,all,P2,0.2916666666666667,0.2916666666666667,0.49090091697871685,0.0038282431196421385,6.646255416045379e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,3.0,pooled_class_measure,5,all,all,P1,0.3402777777777778,0.3402777777777778,0.03791400301270187,6.370167148998007,0.011059317967010429,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,4.0,mean_std_projection_moments,5,all,all,B5,0.3333333333333333,0.3333333333333333,0.1768989539705217,0.0025521849747747183,4.430876692317219e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,4.0,exact_sorted_order_statistics,5,all,all,P2,0.328125,0.328125,0.5192293440923095,0.004814382176846266,8.3583023903581e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,4.0,pooled_class_measure,5,all,all,P1,0.3402777777777778,0.3402777777777778,0.04375615413300693,6.61138484091498,0.011478098682144063,0,4608,576,True
