protocol,ra_mode,window_setting,covariance_estimator,bank_seed,aggregation,subject,session_train,session_test,method,accuracy,balanced_accuracy,classifier_or_pooled_measure_fitting_time_seconds,inference_time_seconds,amortized_inference_seconds_per_trial,fold_id,n_train_trials,n_test_trials,transductive_calibration
loso,subject_ra,W2,oas_trace_eps1e-6,,trial_tangent,1,all,all,B1,0.6545138888888888,0.654513888888889,3.571596021996811,0.046920252963900566,8.145877250677181e-05,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,,airm_nearest_class_mean,1,all,all,B2,0.6354166666666666,0.6354166666666666,2.5762035108637065,0.1872873881366104,0.0003251517155149486,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,,mean_decision_score,1,all,all,B3,0.6510416666666666,0.6510416666666666,13.288360324921086,0.21564841410145164,0.0003743896078150202,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,,majority_vote_secondary,1,all,all,B3_majority,0.6041666666666666,0.6041666666666667,0.0,0.0,0.0,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,,mean_window_log_svec,1,all,all,B4,0.5972222222222222,0.5972222222222222,0.08459366182796657,0.0011620870791375637,2.0175122901693812e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,,ordered_nonoverlap,1,all,all,ordered_control,0.6197916666666666,0.6197916666666667,14.119281002087519,0.22147359093651175,0.00038450276204255514,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,0.0,mean_std_projection_moments,1,all,all,B5,0.6180555555555556,0.6180555555555556,0.15449871798045933,0.002510197926312685,4.357982510959522e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,0.0,exact_sorted_order_statistics,1,all,all,P2,0.5902777777777778,0.5902777777777778,0.5238631758838892,0.004225566051900387,7.336052173438172e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,0.0,pooled_class_measure,1,all,all,P1,0.6128472222222222,0.6128472222222223,0.03906353400088847,6.9472019609529525,0.012061114515543321,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,1.0,mean_std_projection_moments,1,all,all,B5,0.6614583333333334,0.6614583333333333,0.16377197299152613,0.002607974922284484,4.527734240077229e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,1.0,exact_sorted_order_statistics,1,all,all,P2,0.5989583333333334,0.5989583333333333,0.5159079181030393,0.005112683167681098,8.876186055001906e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,1.0,pooled_class_measure,1,all,all,P1,0.6302083333333334,0.6302083333333333,0.04243455291725695,7.065842832904309,0.01226708825156998,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,2.0,mean_std_projection_moments,1,all,all,B5,0.6215277777777778,0.6215277777777778,0.17875725589692593,0.0027928128838539124,4.848633478913042e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,2.0,exact_sorted_order_statistics,1,all,all,P2,0.5885416666666666,0.5885416666666667,0.5208022841252387,0.004699718905612826,8.159234211133378e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,2.0,pooled_class_measure,1,all,all,P1,0.6024305555555556,0.6024305555555556,0.042750474996864796,7.295312838163227,0.012665473677366713,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,3.0,mean_std_projection_moments,1,all,all,B5,0.6232638888888888,0.623263888888889,0.18895035702735186,0.002677579876035452,4.64857617367266e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,3.0,exact_sorted_order_statistics,1,all,all,P2,0.5954861111111112,0.5954861111111112,0.5328989741392434,0.004566377028822899,7.927737897261977e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,3.0,pooled_class_measure,1,all,all,P1,0.6267361111111112,0.6267361111111112,0.039071750128641725,7.135044740978628,0.012387230453087896,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,4.0,mean_std_projection_moments,1,all,all,B5,0.6475694444444444,0.6475694444444444,0.18224159604869783,0.002686777152121067,4.6645436668768525e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,4.0,exact_sorted_order_statistics,1,all,all,P2,0.6024305555555556,0.6024305555555556,0.527608023956418,0.0049158548936247826,8.534470301431915e-06,0,4608,576,True
loso,subject_ra,W2,oas_trace_eps1e-6,4.0,pooled_class_measure,1,all,all,P1,0.5885416666666666,0.5885416666666666,0.040587777039036155,7.223223665030673,0.012540318862900475,0,4608,576,True
